Time, Date, light, temperature, humidity
12:09:12, 29-6-2022, 0, 0.00, 0.00
12:09:13, 29-6-2022, 312, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:13, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:13, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:13, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:14, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:14, 29-6-2022, 0, 0.00, 0.00
12:09:14, 29-6-2022, 312, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:14, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:14, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:15, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:15, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:15, 29-6-2022, 0, 0.00, 0.00
12:09:15, 29-6-2022, 293, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:16, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:16, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:16, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:16, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:16, 29-6-2022, 0, 0.00, 0.00
12:09:17, 29-6-2022, 281, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:17, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:17, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:17, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:18, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:18, 29-6-2022, 0, 0.00, 0.00
12:09:18, 29-6-2022, 284, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:18, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:18, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:19, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:19, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:19, 29-6-2022, 0, 0.00, 0.00
12:09:19, 29-6-2022, 316, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:19, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:20, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:20, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:20, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:20, 29-6-2022, 0, 0.00, 0.00
12:09:21, 29-6-2022, 312, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:21, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:21, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:21, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:21, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:22, 29-6-2022, 0, 0.00, 0.00
12:09:22, 29-6-2022, 313, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:22, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:22, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:23, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:23, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:23, 29-6-2022, 0, 0.00, 0.00
12:09:23, 29-6-2022, 312, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:23, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:24, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:24, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:24, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:24, 29-6-2022, 0, 0.00, 0.00
12:09:25, 29-6-2022, 313, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:25, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:25, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:25, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:25, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:26, 29-6-2022, 0, 0.00, 0.00
12:09:26, 29-6-2022, 313, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:26, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:26, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:27, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:27, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:27, 29-6-2022, 0, 0.00, 0.00
12:09:27, 29-6-2022, 312, 23.80, 58.00
Time, Date, light, temperature, humidity
12:09:27, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:28, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:28, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:28, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:28, 29-6-2022, 0, 0.00, 0.00
12:09:29, 29-6-2022, 304, 23.80, 57.00
Time, Date, light, temperature, humidity
12:09:29, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:29, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:29, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:29, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:30, 29-6-2022, 0, 0.00, 0.00
12:09:30, 29-6-2022, 296, 23.80, 57.00
Time, Date, light, temperature, humidity
12:09:30, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:30, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:31, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:31, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:31, 29-6-2022, 0, 0.00, 0.00
12:09:31, 29-6-2022, 292, 23.80, 57.00
Time, Date, light, temperature, humidity
12:09:31, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:32, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:32, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:32, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:32, 29-6-2022, 0, 0.00, 0.00
12:09:33, 29-6-2022, 262, 23.80, 57.00
Time, Date, light, temperature, humidity
12:09:33, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:33, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:33, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:33, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:34, 29-6-2022, 0, 0.00, 0.00
12:09:34, 29-6-2022, 323, 23.80, 57.00
Time, Date, light, temperature, humidity
12:09:34, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:34, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:35, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:35, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:35, 29-6-2022, 0, 0.00, 0.00
12:09:35, 29-6-2022, 321, 23.80, 57.00
Time, Date, light, temperature, humidity
12:09:35, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:36, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:36, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:36, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:36, 29-6-2022, 0, 0.00, 0.00
12:09:36, 29-6-2022, 322, 23.70, 58.00
Time, Date, light, temperature, humidity
12:09:37, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:37, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:37, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:37, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:38, 29-6-2022, 0, 0.00, 0.00
12:09:38, 29-6-2022, 320, 23.70, 58.00
Time, Date, light, temperature, humidity
12:09:38, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:38, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:38, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:39, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:39, 29-6-2022, 0, 0.00, 0.00
12:09:39, 29-6-2022, 321, 23.80, 57.00
Time, Date, light, temperature, humidity
12:09:39, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:40, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:40, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:40, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:40, 29-6-2022, 0, 0.00, 0.00
12:09:40, 29-6-2022, 322, 23.80, 57.00
Time, Date, light, temperature, humidity
12:09:41, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:41, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:41, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:41, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:42, 29-6-2022, 0, 0.00, 0.00
12:09:42, 29-6-2022, 321, 23.80, 57.00
Time, Date, light, temperature, humidity
12:09:42, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:42, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:42, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:43, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:43, 29-6-2022, 0, 0.00, 0.00
12:09:43, 29-6-2022, 321, 23.80, 57.00
Time, Date, light, temperature, humidity
12:09:43, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:44, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:44, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:44, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:44, 29-6-2022, 0, 0.00, 0.00
12:09:44, 29-6-2022, 320, 23.70, 58.00
Time, Date, light, temperature, humidity
12:09:45, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:45, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:45, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:45, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:46, 29-6-2022, 0, 0.00, 0.00
12:09:46, 29-6-2022, 320, 23.70, 58.00
Time, Date, light, temperature, humidity
12:09:46, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:46, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:46, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:47, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:47, 29-6-2022, 0, 0.00, 0.00
12:09:47, 29-6-2022, 320, 23.70, 57.00
Time, Date, light, temperature, humidity
12:09:47, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:48, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:48, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:48, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:48, 29-6-2022, 0, 0.00, 0.00
12:09:48, 29-6-2022, 321, 23.70, 57.00
Time, Date, light, temperature, humidity
12:09:49, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:49, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:49, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:49, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:50, 29-6-2022, 0, 0.00, 0.00
12:09:50, 29-6-2022, 320, 23.70, 58.00
Time, Date, light, temperature, humidity
12:09:50, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:50, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:50, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:51, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:51, 29-6-2022, 0, 0.00, 0.00
12:09:51, 29-6-2022, 320, 23.70, 58.00
Time, Date, light, temperature, humidity
12:09:51, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:51, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:52, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:52, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:52, 29-6-2022, 0, 0.00, 0.00
12:09:52, 29-6-2022, 320, 23.70, 58.00
Time, Date, light, temperature, humidity
12:09:53, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:53, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:53, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:53, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:53, 29-6-2022, 0, 0.00, 0.00
12:09:54, 29-6-2022, 320, 23.70, 58.00
Time, Date, light, temperature, humidity
12:09:54, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:54, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:54, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:55, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:55, 29-6-2022, 0, 0.00, 0.00
12:09:55, 29-6-2022, 321, 23.70, 58.00
Time, Date, light, temperature, humidity
12:09:55, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:55, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:56, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:56, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:56, 29-6-2022, 0, 0.00, 0.00
12:09:56, 29-6-2022, 323, 23.70, 58.00
Time, Date, light, temperature, humidity
12:09:57, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:57, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:57, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:57, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:57, 29-6-2022, 0, 0.00, 0.00
12:09:58, 29-6-2022, 300, 23.70, 58.00
Time, Date, light, temperature, humidity
12:09:58, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:58, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:58, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:59, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:09:59, 29-6-2022, 0, 0.00, 0.00
12:09:59, 29-6-2022, 300, 23.70, 58.00
Time, Date, light, temperature, humidity
12:09:59, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:00, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:00, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:00, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:00, 29-6-2022, 0, 0.00, 0.00
12:10:00, 29-6-2022, 299, 23.70, 58.00
Time, Date, light, temperature, humidity
12:10:01, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:01, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:01, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:01, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:02, 29-6-2022, 0, 0.00, 0.00
12:10:02, 29-6-2022, 312, 23.70, 58.00
Time, Date, light, temperature, humidity
12:10:02, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:02, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:02, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:03, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:03, 29-6-2022, 0, 0.00, 0.00
12:10:03, 29-6-2022, 308, 23.70, 57.00
Time, Date, light, temperature, humidity
12:10:03, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:03, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:04, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:04, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:04, 29-6-2022, 0, 0.00, 0.00
12:10:04, 29-6-2022, 307, 23.70, 57.00
Time, Date, light, temperature, humidity
12:10:05, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:05, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:05, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:05, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:05, 29-6-2022, 0, 0.00, 0.00
12:10:06, 29-6-2022, 308, 23.70, 58.00
Time, Date, light, temperature, humidity
12:10:06, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:06, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:06, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:07, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:07, 29-6-2022, 0, 0.00, 0.00
12:10:07, 29-6-2022, 307, 23.70, 58.00
Time, Date, light, temperature, humidity
12:10:07, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:07, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:08, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:08, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:08, 29-6-2022, 0, 0.00, 0.00
12:10:08, 29-6-2022, 297, 23.70, 58.00
Time, Date, light, temperature, humidity
12:10:09, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:09, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:09, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:09, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:09, 29-6-2022, 0, 0.00, 0.00
12:10:10, 29-6-2022, 318, 23.70, 58.00
Time, Date, light, temperature, humidity
12:10:10, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:10, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:10, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:11, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:11, 29-6-2022, 0, 0.00, 0.00
12:10:11, 29-6-2022, 317, 23.70, 58.00
Time, Date, light, temperature, humidity
12:10:11, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:11, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:12, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:12, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:12, 29-6-2022, 0, 0.00, 0.00
12:10:12, 29-6-2022, 317, 23.70, 58.00
Time, Date, light, temperature, humidity
12:10:13, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:13, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:13, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:13, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:13, 29-6-2022, 0, 0.00, 0.00
12:10:14, 29-6-2022, 317, 23.70, 58.00
Time, Date, light, temperature, humidity
12:10:14, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:14, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:14, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:15, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:15, 29-6-2022, 0, 0.00, 0.00
12:10:15, 29-6-2022, 316, 23.70, 58.00
Time, Date, light, temperature, humidity
12:10:15, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:15, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:16, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:16, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:16, 29-6-2022, 0, 0.00, 0.00
12:10:16, 29-6-2022, 317, 23.70, 58.00
Time, Date, light, temperature, humidity
12:10:17, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:17, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:17, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:17, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:17, 29-6-2022, 0, 0.00, 0.00
12:10:18, 29-6-2022, 179, 23.70, 58.00
Time, Date, light, temperature, humidity
12:10:18, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:18, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:18, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:18, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:19, 29-6-2022, 0, 0.00, 0.00
12:10:19, 29-6-2022, 317, 23.70, 58.00
Time, Date, light, temperature, humidity
12:10:19, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:19, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:20, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:20, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:20, 29-6-2022, 0, 0.00, 0.00
12:10:20, 29-6-2022, 325, 23.70, 58.00
Time, Date, light, temperature, humidity
12:10:20, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:21, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:21, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:21, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:21, 29-6-2022, 0, 0.00, 0.00
12:10:22, 29-6-2022, 316, 23.60, 58.00
Time, Date, light, temperature, humidity
12:10:22, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:22, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:22, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:22, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:23, 29-6-2022, 0, 0.00, 0.00
12:10:23, 29-6-2022, 313, 23.60, 58.00
Time, Date, light, temperature, humidity
12:10:23, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:23, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:24, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:24, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:24, 29-6-2022, 0, 0.00, 0.00
12:10:24, 29-6-2022, 313, 23.70, 58.00
Time, Date, light, temperature, humidity
12:10:24, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:25, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:25, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:25, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:25, 29-6-2022, 0, 0.00, 0.00
12:10:26, 29-6-2022, 312, 23.70, 58.00
Time, Date, light, temperature, humidity
12:10:26, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:26, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:26, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:26, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:27, 29-6-2022, 0, 0.00, 0.00
12:10:27, 29-6-2022, 323, 23.70, 58.00
Time, Date, light, temperature, humidity
12:10:27, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:27, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:28, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:28, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:28, 29-6-2022, 0, 0.00, 0.00
12:10:28, 29-6-2022, 309, 23.70, 58.00
Time, Date, light, temperature, humidity
12:10:28, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:29, 29-6-2022, 0, 0.00, 0.00
Time, Date, light, temperature, humidity
12:10:29, 29-6-2022, 0, 0.00, 0.00
