23:57:11 17-6-2022, 152, 287
23:57:12 17-6-2022, 152, 288
23:57:14 17-6-2022, 152, 287
23:57:15 17-6-2022, 152, 287
23:57:16 17-6-2022, 152, 289
23:57:17 17-6-2022, 152, 289
23:57:18 17-6-2022, 152, 288
23:57:20 17-6-2022, 152, 288
23:57:21 17-6-2022, 152, 288
23:57:22 17-6-2022, 152, 289
23:57:23 17-6-2022, 153, 289
23:57:24 17-6-2022, 152, 289
23:57:26 17-6-2022, 153, 290
23:57:27 17-6-2022, 157, 290
23:57:28 17-6-2022, 158, 290
23:57:29 17-6-2022, 158, 289
23:57:31 17-6-2022, 158, 290
23:57:32 17-6-2022, 158, 290
23:57:33 17-6-2022, 153, 289
23:57:34 17-6-2022, 152, 290
23:57:35 17-6-2022, 153, 290
23:57:37 17-6-2022, 153, 291
23:57:38 17-6-2022, 157, 290
23:57:39 17-6-2022, 157, 291
23:57:40 17-6-2022, 133, 292
23:57:42 17-6-2022, 135, 292
23:57:43 17-6-2022, 141, 292
23:57:44 17-6-2022, 158, 292
23:57:45 17-6-2022, 157, 292
23:57:46 17-6-2022, 158, 292
23:57:48 17-6-2022, 152, 293
23:57:49 17-6-2022, 151, 294
23:57:50 17-6-2022, 151, 293
23:57:51 17-6-2022, 145, 294
23:57:53 17-6-2022, 151, 294
23:57:54 17-6-2022, 152, 294
23:57:55 17-6-2022, 152, 295
23:57:56 17-6-2022, 151, 292
23:57:57 17-6-2022, 151, 294
23:57:59 17-6-2022, 151, 294
23:58:00 17-6-2022, 151, 293
23:58:01 17-6-2022, 75, 294
23:58:02 17-6-2022, 144, 294
23:58:03 17-6-2022, 148, 294
23:58:05 17-6-2022, 151, 295
23:58:06 17-6-2022, 151, 295
23:58:07 17-6-2022, 151, 295
23:58:08 17-6-2022, 151, 295
23:58:10 17-6-2022, 151, 296
23:58:11 17-6-2022, 150, 295
23:58:12 17-6-2022, 150, 296
23:58:13 17-6-2022, 150, 296
23:58:14 17-6-2022, 151, 295
23:58:16 17-6-2022, 150, 296
23:58:17 17-6-2022, 150, 297
23:58:18 17-6-2022, 151, 296
23:58:19 17-6-2022, 151, 298
23:58:21 17-6-2022, 151, 295
23:58:22 17-6-2022, 151, 298
23:58:23 17-6-2022, 151, 297
23:58:24 17-6-2022, 151, 298
23:58:25 17-6-2022, 151, 298
23:58:27 17-6-2022, 156, 297
23:58:28 17-6-2022, 155, 298
23:58:29 17-6-2022, 152, 299
23:58:30 17-6-2022, 152, 299
23:58:32 17-6-2022, 152, 299
23:58:33 17-6-2022, 153, 300
23:58:34 17-6-2022, 152, 300
23:58:35 17-6-2022, 151, 300
23:58:36 17-6-2022, 152, 301
23:58:38 17-6-2022, 152, 299
23:58:39 17-6-2022, 152, 300
23:58:40 17-6-2022, 151, 301
23:58:41 17-6-2022, 151, 301
23:58:43 17-6-2022, 152, 300
23:58:44 17-6-2022, 152, 300
23:58:45 17-6-2022, 151, 300
23:58:46 17-6-2022, 152, 301
23:58:47 17-6-2022, 152, 301
23:58:49 17-6-2022, 152, 301
23:58:50 17-6-2022, 152, 301
23:58:51 17-6-2022, 152, 302
23:58:52 17-6-2022, 152, 301
23:58:53 17-6-2022, 152, 302
23:58:55 17-6-2022, 152, 304
23:58:56 17-6-2022, 152, 302
23:58:57 17-6-2022, 151, 302
23:58:58 17-6-2022, 152, 302
23:59:00 17-6-2022, 151, 302
23:59:01 17-6-2022, 152, 303
23:59:02 17-6-2022, 152, 304
23:59:03 17-6-2022, 152, 304
23:59:04 17-6-2022, 151, 303
23:59:06 17-6-2022, 151, 304
23:59:07 17-6-2022, 152, 303
23:59:08 17-6-2022, 152, 305
23:59:09 17-6-2022, 151, 305
23:59:11 17-6-2022, 151, 304
23:59:12 17-6-2022, 152, 304
23:59:13 17-6-2022, 152, 304
23:59:14 17-6-2022, 151, 305
23:59:15 17-6-2022, 152, 305
23:59:17 17-6-2022, 152, 305
23:59:18 17-6-2022, 152, 305
23:59:19 17-6-2022, 152, 305
23:59:20 17-6-2022, 152, 305
23:59:22 17-6-2022, 150, 305
23:59:23 17-6-2022, 139, 306
23:59:24 17-6-2022, 139, 305
23:59:25 17-6-2022, 140, 307
23:59:26 17-6-2022, 141, 306
23:59:28 17-6-2022, 141, 306
23:59:29 17-6-2022, 128, 306
23:59:30 17-6-2022, 110, 307
23:59:31 17-6-2022, 112, 306
23:59:32 17-6-2022, 108, 306
23:59:34 17-6-2022, 109, 307
23:59:35 17-6-2022, 126, 307
23:59:36 17-6-2022, 137, 308
23:59:37 17-6-2022, 131, 307
23:59:39 17-6-2022, 134, 308
23:59:40 17-6-2022, 134, 308
23:59:41 17-6-2022, 135, 308
23:59:42 17-6-2022, 116, 307
23:59:43 17-6-2022, 111, 307
23:59:45 17-6-2022, 110, 308
23:59:46 17-6-2022, 151, 308
23:59:47 17-6-2022, 151, 308
23:59:48 17-6-2022, 152, 308
23:59:50 17-6-2022, 151, 309
23:59:51 17-6-2022, 151, 309
23:59:52 17-6-2022, 152, 309
23:59:53 17-6-2022, 152, 310
23:59:54 17-6-2022, 152, 311
23:59:56 17-6-2022, 152, 310
23:59:57 17-6-2022, 151, 311
23:59:58 17-6-2022, 151, 310
23:59:59 17-6-2022, 152, 311
0:00:01 18-6-2022, 151, 310
0:00:02 18-6-2022, 151, 311
0:00:03 18-6-2022, 152, 311
0:00:04 18-6-2022, 152, 311
0:00:05 18-6-2022, 151, 310
0:00:07 18-6-2022, 152, 311
0:00:08 18-6-2022, 151, 311
0:00:09 18-6-2022, 152, 312
0:00:10 18-6-2022, 152, 311
0:00:11 18-6-2022, 151, 311
0:00:13 18-6-2022, 152, 311
0:00:14 18-6-2022, 152, 312
0:00:15 18-6-2022, 151, 313
0:00:16 18-6-2022, 151, 312
0:00:18 18-6-2022, 152, 313
0:00:19 18-6-2022, 151, 312
0:00:20 18-6-2022, 152, 312
0:00:21 18-6-2022, 152, 312
0:00:22 18-6-2022, 152, 314
0:00:24 18-6-2022, 152, 313
0:00:25 18-6-2022, 152, 313
0:00:26 18-6-2022, 152, 314
0:00:27 18-6-2022, 152, 313
0:00:29 18-6-2022, 152, 314
0:00:30 18-6-2022, 152, 314
0:00:31 18-6-2022, 152, 314
0:00:32 18-6-2022, 152, 314
0:00:33 18-6-2022, 152, 313
0:00:35 18-6-2022, 151, 314
0:00:36 18-6-2022, 151, 314
0:00:37 18-6-2022, 152, 316
0:00:38 18-6-2022, 151, 315
0:00:40 18-6-2022, 151, 314
0:00:41 18-6-2022, 152, 315
0:00:42 18-6-2022, 152, 315
0:00:43 18-6-2022, 152, 315
0:00:44 18-6-2022, 152, 316
0:00:46 18-6-2022, 152, 315
0:00:47 18-6-2022, 152, 316
0:00:48 18-6-2022, 152, 316
0:00:49 18-6-2022, 152, 316
0:00:50 18-6-2022, 152, 316
0:00:52 18-6-2022, 152, 316
0:00:53 18-6-2022, 151, 316
0:00:54 18-6-2022, 152, 317
0:00:55 18-6-2022, 152, 318
0:00:57 18-6-2022, 151, 316
0:00:58 18-6-2022, 151, 316
0:00:59 18-6-2022, 152, 318
0:01:00 18-6-2022, 151, 317
0:01:01 18-6-2022, 152, 317
0:01:03 18-6-2022, 152, 318
0:01:04 18-6-2022, 152, 318
0:01:05 18-6-2022, 151, 317
0:01:06 18-6-2022, 152, 318
0:01:08 18-6-2022, 152, 319
0:01:09 18-6-2022, 152, 318
0:01:10 18-6-2022, 151, 318
0:01:11 18-6-2022, 149, 319
0:01:12 18-6-2022, 148, 318
0:01:14 18-6-2022, 149, 319
0:01:15 18-6-2022, 151, 319
0:01:16 18-6-2022, 154, 320
0:01:17 18-6-2022, 151, 320
0:01:19 18-6-2022, 152, 319
0:01:20 18-6-2022, 152, 319
0:01:21 18-6-2022, 152, 320
0:01:22 18-6-2022, 152, 320
0:01:23 18-6-2022, 152, 321
0:01:25 18-6-2022, 152, 320
0:01:26 18-6-2022, 153, 320
0:01:27 18-6-2022, 153, 320
0:01:28 18-6-2022, 153, 320
0:01:30 18-6-2022, 153, 320
0:01:31 18-6-2022, 153, 321
0:01:32 18-6-2022, 153, 320
0:01:33 18-6-2022, 153, 321
0:01:34 18-6-2022, 153, 321
0:01:36 18-6-2022, 154, 321
0:01:37 18-6-2022, 153, 321
0:01:38 18-6-2022, 153, 322
0:01:39 18-6-2022, 154, 322
0:01:41 18-6-2022, 154, 322
0:01:42 18-6-2022, 153, 322
0:01:43 18-6-2022, 153, 322
0:01:44 18-6-2022, 154, 322
0:01:45 18-6-2022, 154, 323
0:01:47 18-6-2022, 153, 322
0:01:48 18-6-2022, 152, 323
0:01:49 18-6-2022, 153, 322
0:01:50 18-6-2022, 154, 323
0:01:51 18-6-2022, 153, 322
0:01:53 18-6-2022, 152, 323
0:01:54 18-6-2022, 156, 323
0:01:55 18-6-2022, 156, 324
0:01:56 18-6-2022, 155, 324
0:01:58 18-6-2022, 153, 324
0:01:59 18-6-2022, 153, 325
0:02:00 18-6-2022, 153, 325
0:02:01 18-6-2022, 152, 326
0:02:02 18-6-2022, 152, 324
0:02:04 18-6-2022, 153, 324
0:02:05 18-6-2022, 153, 325
0:02:06 18-6-2022, 153, 324
0:02:07 18-6-2022, 152, 326
0:02:09 18-6-2022, 152, 326
0:02:10 18-6-2022, 153, 325
0:02:11 18-6-2022, 152, 325
0:02:12 18-6-2022, 153, 326
0:02:13 18-6-2022, 156, 326
0:02:15 18-6-2022, 153, 325
0:02:16 18-6-2022, 151, 326
0:02:17 18-6-2022, 151, 326
0:02:18 18-6-2022, 152, 327
0:02:19 18-6-2022, 152, 325
0:02:21 18-6-2022, 153, 326
0:02:22 18-6-2022, 153, 326
0:02:23 18-6-2022, 155, 327
0:02:24 18-6-2022, 155, 326
0:02:25 18-6-2022, 153, 328
0:02:27 18-6-2022, 153, 328
0:02:28 18-6-2022, 154, 328
0:02:29 18-6-2022, 154, 328
0:02:30 18-6-2022, 154, 328
0:02:32 18-6-2022, 154, 328
0:02:33 18-6-2022, 154, 328
0:02:34 18-6-2022, 154, 328
0:02:35 18-6-2022, 153, 329
0:02:36 18-6-2022, 153, 329
0:02:38 18-6-2022, 153, 329
0:02:39 18-6-2022, 153, 328
0:02:40 18-6-2022, 153, 329
0:02:41 18-6-2022, 153, 329
0:02:43 18-6-2022, 153, 330
0:02:44 18-6-2022, 153, 329
0:02:45 18-6-2022, 153, 329
0:02:46 18-6-2022, 154, 329
0:02:47 18-6-2022, 153, 332
0:02:49 18-6-2022, 153, 331
0:02:50 18-6-2022, 153, 331
0:02:51 18-6-2022, 153, 332
0:02:52 18-6-2022, 154, 331
0:02:54 18-6-2022, 154, 331
0:02:55 18-6-2022, 152, 332
0:02:56 18-6-2022, 153, 331
0:02:57 18-6-2022, 153, 332
0:02:58 18-6-2022, 153, 332
0:03:00 18-6-2022, 154, 332
0:03:01 18-6-2022, 153, 332
0:03:02 18-6-2022, 152, 332
0:03:03 18-6-2022, 154, 333
0:03:04 18-6-2022, 153, 333
0:03:06 18-6-2022, 154, 332
0:03:07 18-6-2022, 153, 333
0:03:08 18-6-2022, 153, 333
0:03:09 18-6-2022, 152, 334
0:03:11 18-6-2022, 152, 333
0:03:12 18-6-2022, 153, 334
0:03:13 18-6-2022, 153, 334
0:03:14 18-6-2022, 153, 334
0:03:15 18-6-2022, 154, 333
0:03:17 18-6-2022, 157, 333
0:03:18 18-6-2022, 157, 334
0:03:19 18-6-2022, 157, 335
0:03:20 18-6-2022, 158, 336
0:03:22 18-6-2022, 153, 334
0:03:23 18-6-2022, 153, 334
0:03:24 18-6-2022, 153, 335
0:03:25 18-6-2022, 153, 336
0:03:26 18-6-2022, 153, 334
0:03:28 18-6-2022, 153, 336
0:03:29 18-6-2022, 153, 336
0:03:30 18-6-2022, 152, 337
0:03:31 18-6-2022, 153, 336
0:03:33 18-6-2022, 153, 337
0:03:34 18-6-2022, 153, 336
0:03:35 18-6-2022, 153, 337
0:03:36 18-6-2022, 152, 336
0:03:37 18-6-2022, 153, 336
0:03:39 18-6-2022, 154, 337
0:03:40 18-6-2022, 154, 337
0:03:41 18-6-2022, 153, 338
0:03:42 18-6-2022, 153, 337
0:03:43 18-6-2022, 153, 337
0:03:45 18-6-2022, 154, 337
0:03:46 18-6-2022, 154, 338
0:03:47 18-6-2022, 154, 338
0:03:48 18-6-2022, 153, 338
0:03:50 18-6-2022, 154, 338
0:03:51 18-6-2022, 153, 339
0:03:52 18-6-2022, 154, 338
0:03:53 18-6-2022, 154, 340
0:03:54 18-6-2022, 154, 339
0:03:56 18-6-2022, 154, 340
0:03:57 18-6-2022, 154, 339
0:03:58 18-6-2022, 153, 340
0:03:59 18-6-2022, 154, 339
0:04:01 18-6-2022, 154, 340
0:04:02 18-6-2022, 154, 340
0:04:03 18-6-2022, 159, 339
0:04:04 18-6-2022, 157, 340
0:04:05 18-6-2022, 156, 340
0:04:07 18-6-2022, 158, 339
0:04:08 18-6-2022, 156, 341
0:04:09 18-6-2022, 153, 341
0:04:10 18-6-2022, 152, 341
0:04:12 18-6-2022, 152, 340
0:04:13 18-6-2022, 153, 341
0:04:14 18-6-2022, 153, 342
0:04:15 18-6-2022, 153, 342
0:04:16 18-6-2022, 153, 341
0:04:18 18-6-2022, 153, 342
0:04:19 18-6-2022, 153, 341
0:04:20 18-6-2022, 154, 342
0:04:21 18-6-2022, 153, 342
0:04:23 18-6-2022, 155, 343
0:04:24 18-6-2022, 155, 343
0:04:25 18-6-2022, 155, 343
0:04:26 18-6-2022, 154, 342
0:04:27 18-6-2022, 154, 343
0:04:29 18-6-2022, 153, 343
0:04:30 18-6-2022, 153, 344
0:04:31 18-6-2022, 154, 342
0:04:32 18-6-2022, 156, 344
0:04:33 18-6-2022, 153, 344
0:04:35 18-6-2022, 153, 344
0:04:36 18-6-2022, 154, 344
0:04:37 18-6-2022, 155, 344
0:04:38 18-6-2022, 154, 345
0:04:40 18-6-2022, 154, 344
0:04:41 18-6-2022, 154, 345
0:04:42 18-6-2022, 154, 345
0:04:43 18-6-2022, 153, 345
0:04:44 18-6-2022, 152, 345
0:04:46 18-6-2022, 153, 345
0:04:47 18-6-2022, 153, 345
0:04:48 18-6-2022, 152, 345
0:04:49 18-6-2022, 152, 345
0:04:51 18-6-2022, 153, 345
0:04:52 18-6-2022, 153, 346
0:04:53 18-6-2022, 152, 346
0:04:54 18-6-2022, 152, 345
0:04:55 18-6-2022, 152, 346
0:04:57 18-6-2022, 153, 346
0:04:58 18-6-2022, 153, 346
0:04:59 18-6-2022, 156, 346
0:05:00 18-6-2022, 156, 347
0:05:02 18-6-2022, 154, 346
0:05:03 18-6-2022, 143, 346
0:05:04 18-6-2022, 145, 348
0:05:05 18-6-2022, 145, 347
0:05:06 18-6-2022, 145, 347
0:05:08 18-6-2022, 143, 347
0:05:09 18-6-2022, 146, 348
0:05:10 18-6-2022, 147, 348
0:05:11 18-6-2022, 139, 349
0:05:12 18-6-2022, 133, 349
0:05:14 18-6-2022, 134, 348
0:05:15 18-6-2022, 144, 349
0:05:16 18-6-2022, 140, 348
0:05:17 18-6-2022, 141, 348
0:05:19 18-6-2022, 143, 349
0:05:20 18-6-2022, 125, 349
0:05:21 18-6-2022, 125, 349
0:05:22 18-6-2022, 122, 350
0:05:23 18-6-2022, 111, 349
0:05:25 18-6-2022, 112, 349
0:05:26 18-6-2022, 112, 350
0:05:27 18-6-2022, 134, 350
0:05:28 18-6-2022, 144, 350
0:05:30 18-6-2022, 147, 351
0:05:31 18-6-2022, 147, 350
0:05:32 18-6-2022, 147, 351
0:05:33 18-6-2022, 147, 352
0:05:34 18-6-2022, 147, 350
0:05:36 18-6-2022, 147, 351
0:05:37 18-6-2022, 147, 351
0:05:38 18-6-2022, 147, 351
0:05:39 18-6-2022, 146, 350
0:05:41 18-6-2022, 147, 351
0:05:42 18-6-2022, 147, 351
0:05:43 18-6-2022, 147, 353
0:05:44 18-6-2022, 146, 351
0:05:45 18-6-2022, 150, 352
0:05:47 18-6-2022, 150, 351
0:05:48 18-6-2022, 164, 351
0:05:49 18-6-2022, 166, 353
0:05:50 18-6-2022, 91, 352
0:05:52 18-6-2022, 150, 352
0:05:53 18-6-2022, 159, 352
0:05:54 18-6-2022, 158, 353
0:05:55 18-6-2022, 167, 353
0:05:56 18-6-2022, 166, 353
0:05:58 18-6-2022, 166, 353
0:05:59 18-6-2022, 167, 353
0:06:00 18-6-2022, 167, 354
0:06:01 18-6-2022, 166, 353
0:06:02 18-6-2022, 166, 353
0:06:04 18-6-2022, 157, 354
0:06:05 18-6-2022, 157, 354
0:06:06 18-6-2022, 157, 354
0:06:07 18-6-2022, 159, 354
0:06:09 18-6-2022, 160, 354
0:06:10 18-6-2022, 160, 355
0:06:11 18-6-2022, 160, 356
0:06:12 18-6-2022, 143, 356
0:06:13 18-6-2022, 143, 356
0:06:15 18-6-2022, 161, 354
0:06:16 18-6-2022, 160, 356
0:06:17 18-6-2022, 160, 354
0:06:18 18-6-2022, 161, 355
0:06:20 18-6-2022, 161, 355
0:06:21 18-6-2022, 161, 356
0:06:22 18-6-2022, 160, 355
0:06:23 18-6-2022, 160, 355
0:06:24 18-6-2022, 160, 357
0:06:26 18-6-2022, 159, 356
0:06:27 18-6-2022, 160, 356
0:06:28 18-6-2022, 159, 356
0:06:29 18-6-2022, 160, 358
0:06:31 18-6-2022, 159, 357
0:06:32 18-6-2022, 159, 357
0:06:33 18-6-2022, 160, 357
0:06:34 18-6-2022, 160, 357
0:06:35 18-6-2022, 159, 357
0:06:37 18-6-2022, 159, 357
0:06:38 18-6-2022, 159, 357
0:06:39 18-6-2022, 159, 357
0:06:40 18-6-2022, 158, 357
0:06:41 18-6-2022, 159, 358
0:06:43 18-6-2022, 158, 358
0:06:44 18-6-2022, 158, 358
0:06:45 18-6-2022, 158, 357
0:06:46 18-6-2022, 159, 359
0:06:48 18-6-2022, 159, 358
0:06:49 18-6-2022, 161, 360
0:06:50 18-6-2022, 162, 359
0:06:51 18-6-2022, 158, 359
0:06:52 18-6-2022, 161, 360
0:06:54 18-6-2022, 161, 360
0:06:55 18-6-2022, 159, 360
0:06:56 18-6-2022, 160, 359
0:06:57 18-6-2022, 161, 360
0:06:59 18-6-2022, 160, 360
0:07:00 18-6-2022, 160, 359
0:07:01 18-6-2022, 161, 359
0:07:02 18-6-2022, 161, 361
0:07:03 18-6-2022, 162, 361
0:07:05 18-6-2022, 162, 360
0:07:06 18-6-2022, 161, 361
0:07:07 18-6-2022, 161, 360
0:07:08 18-6-2022, 161, 362
0:07:10 18-6-2022, 161, 361
0:07:11 18-6-2022, 160, 361
0:07:12 18-6-2022, 159, 361
0:07:13 18-6-2022, 139, 361
0:07:14 18-6-2022, 167, 359
0:07:16 18-6-2022, 167, 361
0:07:17 18-6-2022, 166, 363
0:07:18 18-6-2022, 164, 362
0:07:19 18-6-2022, 161, 362
0:07:20 18-6-2022, 161, 363
0:07:22 18-6-2022, 162, 364
0:07:23 18-6-2022, 160, 361
0:07:24 18-6-2022, 161, 362
0:07:25 18-6-2022, 162, 364
0:07:26 18-6-2022, 162, 361
0:07:28 18-6-2022, 164, 363
0:07:29 18-6-2022, 164, 363
0:07:31 18-6-2022, 164, 364
0:07:32 18-6-2022, 162, 363
0:07:34 18-6-2022, 162, 364
0:07:35 18-6-2022, 146, 365
0:07:36 18-6-2022, 149, 365
0:07:38 18-6-2022, 151, 364
0:07:39 18-6-2022, 151, 364
0:07:40 18-6-2022, 150, 365
0:07:41 18-6-2022, 150, 364
0:07:42 18-6-2022, 151, 364
0:07:44 18-6-2022, 151, 365
0:07:45 18-6-2022, 151, 365
0:07:46 18-6-2022, 151, 365
0:07:47 18-6-2022, 152, 366
0:07:49 18-6-2022, 152, 366
0:07:50 18-6-2022, 151, 365
0:07:51 18-6-2022, 151, 364
0:07:52 18-6-2022, 152, 366
0:07:53 18-6-2022, 151, 365
0:07:55 18-6-2022, 151, 367
0:07:56 18-6-2022, 151, 365
0:07:57 18-6-2022, 151, 366
0:07:58 18-6-2022, 152, 367
0:08:00 18-6-2022, 152, 366
0:08:01 18-6-2022, 151, 366
0:08:02 18-6-2022, 162, 367
0:08:03 18-6-2022, 163, 367
0:08:04 18-6-2022, 162, 366
0:08:06 18-6-2022, 162, 367
0:08:07 18-6-2022, 138, 367
0:08:08 18-6-2022, 137, 368
0:08:09 18-6-2022, 142, 368
0:08:11 18-6-2022, 142, 367
0:08:12 18-6-2022, 142, 367
0:08:13 18-6-2022, 155, 368
0:08:14 18-6-2022, 155, 369
0:08:15 18-6-2022, 155, 368
0:08:17 18-6-2022, 154, 368
0:08:18 18-6-2022, 141, 368
0:08:19 18-6-2022, 143, 368
0:08:20 18-6-2022, 162, 369
0:08:21 18-6-2022, 162, 369
0:08:23 18-6-2022, 161, 368
0:08:24 18-6-2022, 162, 370
0:08:25 18-6-2022, 162, 369
0:08:26 18-6-2022, 162, 369
0:08:28 18-6-2022, 162, 370
0:08:29 18-6-2022, 162, 370
0:08:30 18-6-2022, 162, 370
0:08:31 18-6-2022, 162, 370
0:08:32 18-6-2022, 162, 369
0:08:34 18-6-2022, 162, 368
0:08:35 18-6-2022, 161, 369
0:08:36 18-6-2022, 162, 371
0:08:37 18-6-2022, 162, 371
0:08:39 18-6-2022, 162, 369
0:08:40 18-6-2022, 162, 370
0:08:41 18-6-2022, 162, 370
0:08:42 18-6-2022, 162, 370
0:08:43 18-6-2022, 162, 370
0:08:45 18-6-2022, 162, 372
0:08:46 18-6-2022, 161, 370
0:08:47 18-6-2022, 162, 371
0:08:48 18-6-2022, 162, 371
0:08:50 18-6-2022, 162, 369
0:08:51 18-6-2022, 162, 371
0:08:52 18-6-2022, 162, 370
0:08:53 18-6-2022, 162, 371
0:08:54 18-6-2022, 162, 372
0:08:56 18-6-2022, 162, 373
0:08:57 18-6-2022, 162, 372
0:08:58 18-6-2022, 162, 373
0:08:59 18-6-2022, 162, 371
0:09:00 18-6-2022, 162, 371
0:09:02 18-6-2022, 162, 372
0:09:03 18-6-2022, 162, 373
0:09:04 18-6-2022, 162, 373
0:09:05 18-6-2022, 162, 372
0:09:07 18-6-2022, 162, 373
0:09:08 18-6-2022, 162, 373
0:09:09 18-6-2022, 162, 373
0:09:10 18-6-2022, 162, 373
0:09:11 18-6-2022, 162, 373
0:09:13 18-6-2022, 161, 373
0:09:14 18-6-2022, 162, 374
0:09:15 18-6-2022, 162, 373
0:09:16 18-6-2022, 162, 373
0:09:18 18-6-2022, 161, 373
0:09:19 18-6-2022, 162, 373
0:09:20 18-6-2022, 162, 374
0:09:21 18-6-2022, 161, 375
0:09:22 18-6-2022, 162, 374
0:09:24 18-6-2022, 162, 375
0:09:25 18-6-2022, 161, 375
0:09:26 18-6-2022, 162, 376
0:09:27 18-6-2022, 162, 375
0:09:29 18-6-2022, 161, 375
0:09:30 18-6-2022, 162, 375
0:09:31 18-6-2022, 162, 375
0:09:32 18-6-2022, 162, 375
0:09:33 18-6-2022, 162, 376
0:09:35 18-6-2022, 162, 375
0:09:36 18-6-2022, 162, 375
0:09:37 18-6-2022, 162, 377
0:09:38 18-6-2022, 162, 376
0:09:40 18-6-2022, 162, 375
0:09:41 18-6-2022, 162, 376
0:09:42 18-6-2022, 162, 377
0:09:43 18-6-2022, 162, 376
0:09:44 18-6-2022, 162, 376
0:09:46 18-6-2022, 162, 377
0:09:47 18-6-2022, 162, 376
0:09:48 18-6-2022, 161, 376
0:09:49 18-6-2022, 162, 375
0:09:50 18-6-2022, 162, 377
0:09:52 18-6-2022, 161, 377
0:09:53 18-6-2022, 162, 376
0:09:54 18-6-2022, 162, 378
0:09:55 18-6-2022, 162, 378
0:09:57 18-6-2022, 162, 377
0:09:58 18-6-2022, 162, 377
0:09:59 18-6-2022, 162, 377
0:10:00 18-6-2022, 146, 377
0:10:01 18-6-2022, 150, 378
0:10:03 18-6-2022, 155, 377
0:10:04 18-6-2022, 157, 377
0:10:05 18-6-2022, 158, 378
0:10:06 18-6-2022, 152, 378
0:10:08 18-6-2022, 153, 378
0:10:09 18-6-2022, 153, 379
0:10:10 18-6-2022, 152, 377
0:10:11 18-6-2022, 152, 380
0:10:12 18-6-2022, 153, 379
0:10:14 18-6-2022, 153, 379
0:10:15 18-6-2022, 153, 378
0:10:16 18-6-2022, 153, 379
0:10:17 18-6-2022, 153, 380
0:10:19 18-6-2022, 152, 379
0:10:20 18-6-2022, 152, 381
0:10:21 18-6-2022, 151, 380
0:10:22 18-6-2022, 152, 380
0:10:23 18-6-2022, 152, 380
0:10:25 18-6-2022, 153, 380
0:10:26 18-6-2022, 152, 379
0:10:27 18-6-2022, 152, 381
0:10:28 18-6-2022, 152, 380
0:10:29 18-6-2022, 152, 380
0:10:31 18-6-2022, 152, 381
0:10:32 18-6-2022, 152, 381
0:10:33 18-6-2022, 152, 379
0:10:34 18-6-2022, 152, 380
0:10:36 18-6-2022, 150, 380
0:10:37 18-6-2022, 152, 381
0:10:38 18-6-2022, 152, 382
0:10:39 18-6-2022, 152, 381
0:10:40 18-6-2022, 152, 381
0:10:42 18-6-2022, 152, 380
0:10:43 18-6-2022, 152, 382
0:10:44 18-6-2022, 152, 381
0:10:45 18-6-2022, 152, 381
0:10:47 18-6-2022, 153, 381
0:10:48 18-6-2022, 152, 382
0:10:49 18-6-2022, 152, 383
0:10:50 18-6-2022, 154, 381
0:10:51 18-6-2022, 156, 382
0:10:53 18-6-2022, 155, 383
0:10:54 18-6-2022, 152, 383
0:10:55 18-6-2022, 151, 382
0:10:56 18-6-2022, 152, 382
0:10:58 18-6-2022, 152, 382
0:10:59 18-6-2022, 152, 383
0:11:00 18-6-2022, 152, 382
0:11:01 18-6-2022, 153, 383
0:11:02 18-6-2022, 152, 383
0:11:04 18-6-2022, 152, 383
0:11:05 18-6-2022, 152, 383
0:11:06 18-6-2022, 152, 383
0:11:07 18-6-2022, 152, 384
0:11:09 18-6-2022, 152, 384
0:11:10 18-6-2022, 152, 384
0:11:11 18-6-2022, 152, 383
0:11:12 18-6-2022, 152, 385
0:11:13 18-6-2022, 152, 384
0:11:15 18-6-2022, 152, 384
0:11:16 18-6-2022, 152, 384
0:11:17 18-6-2022, 152, 383
0:11:18 18-6-2022, 151, 384
0:11:19 18-6-2022, 151, 384
0:11:21 18-6-2022, 153, 384
0:11:22 18-6-2022, 156, 384
0:11:23 18-6-2022, 152, 386
0:11:24 18-6-2022, 152, 384
0:11:26 18-6-2022, 152, 385
0:11:27 18-6-2022, 152, 386
0:11:28 18-6-2022, 152, 386
0:11:29 18-6-2022, 152, 386
0:11:30 18-6-2022, 152, 385
0:11:32 18-6-2022, 152, 385
0:11:33 18-6-2022, 152, 385
0:11:34 18-6-2022, 153, 386
0:11:35 18-6-2022, 153, 385
0:11:37 18-6-2022, 156, 386
0:11:38 18-6-2022, 157, 387
0:11:39 18-6-2022, 152, 387
0:11:40 18-6-2022, 152, 385
0:11:41 18-6-2022, 152, 386
0:11:43 18-6-2022, 152, 386
0:11:44 18-6-2022, 152, 386
0:11:45 18-6-2022, 152, 385
0:11:46 18-6-2022, 152, 387
0:11:48 18-6-2022, 153, 386
0:11:49 18-6-2022, 152, 388
0:11:50 18-6-2022, 152, 388
0:11:51 18-6-2022, 152, 386
0:11:52 18-6-2022, 152, 388
0:11:54 18-6-2022, 153, 388
0:11:55 18-6-2022, 152, 387
0:11:56 18-6-2022, 151, 387
0:11:57 18-6-2022, 153, 387
0:11:58 18-6-2022, 152, 388
0:12:00 18-6-2022, 152, 387
0:12:01 18-6-2022, 152, 388
0:12:02 18-6-2022, 152, 387
0:12:03 18-6-2022, 153, 387
0:12:05 18-6-2022, 153, 387
0:12:06 18-6-2022, 153, 387
0:12:07 18-6-2022, 153, 387
0:12:08 18-6-2022, 153, 387
