9:22:31 27-6-2022, 314, , 
9:22:32 27-6-2022, 305, , 
9:22:33 27-6-2022, 307, , 
9:22:34 27-6-2022, 308, 10.40, 168.80
9:22:35 27-6-2022, 312, 10.40, 168.80
9:22:37 27-6-2022, 316, 10.40, 168.80
9:22:38 27-6-2022, 319, 10.40, 168.80
9:22:39 27-6-2022, 328, 10.40, 168.80
9:22:40 27-6-2022, 331, 10.40, 168.80
9:22:42 27-6-2022, 334, 10.40, 168.80
9:22:43 27-6-2022, 337, 10.40, 168.80
9:22:44 27-6-2022, 339, , 
9:22:45 27-6-2022, 340, , 
9:22:47 27-6-2022, 340, , 
9:22:48 27-6-2022, 338, , 
9:22:49 27-6-2022, 337, , 
9:22:50 27-6-2022, 337, , 
9:22:51 27-6-2022, 337, 10.40, 167.80
9:22:53 27-6-2022, 337, 10.40, 167.80
9:22:54 27-6-2022, 336, 10.40, 167.80
9:22:55 27-6-2022, 333, 10.40, 167.80
9:22:56 27-6-2022, 332, 10.40, 167.80
9:22:58 27-6-2022, 332, 10.40, 167.80
9:22:59 27-6-2022, 332, 10.40, 167.80
9:23:00 27-6-2022, 331, 10.40, 167.80
9:23:01 27-6-2022, 330, 10.40, 167.80
9:23:03 27-6-2022, 328, 10.40, 167.80
9:23:04 27-6-2022, 327, 10.40, 167.80
9:23:05 27-6-2022, 326, 10.40, 167.80
9:23:06 27-6-2022, 325, 10.40, 167.80
9:23:07 27-6-2022, 324, 10.40, 167.80
9:23:09 27-6-2022, 323, , 
9:23:10 27-6-2022, 323, , 
9:23:11 27-6-2022, 322, , 
9:23:12 27-6-2022, 321, , 
9:23:14 27-6-2022, 319, , 
9:23:15 27-6-2022, 316, , 
9:23:16 27-6-2022, 313, , 
9:23:17 27-6-2022, 310, , 
9:23:19 27-6-2022, 306, , 
9:23:20 27-6-2022, 304, , 
9:23:21 27-6-2022, 302, , 
9:23:22 27-6-2022, 298, , 
9:23:23 27-6-2022, 297, , 
9:23:25 27-6-2022, 295, , 
9:23:26 27-6-2022, 291, , 
9:23:27 27-6-2022, 290, , 
9:23:28 27-6-2022, 289, , 
9:23:30 27-6-2022, 289, , 
9:23:31 27-6-2022, 289, , 
9:23:32 27-6-2022, 289, , 
9:23:33 27-6-2022, 291, 10.40, 166.80
9:23:35 27-6-2022, 291, 10.40, 166.80
9:23:36 27-6-2022, 291, 10.40, 166.80
9:23:37 27-6-2022, 291, 10.40, 166.80
9:23:38 27-6-2022, 292, 10.40, 166.80
9:23:39 27-6-2022, 291, 10.40, 166.80
9:23:41 27-6-2022, 292, 10.40, 166.80
9:23:42 27-6-2022, 291, 10.40, 166.80
9:23:43 27-6-2022, 292, 10.40, 166.80
9:23:45 27-6-2022, 291, 10.40, 166.80
9:23:46 27-6-2022, 292, 10.40, 166.80
9:23:48 27-6-2022, 294, 10.40, 166.80
9:23:49 27-6-2022, 298, , 
9:23:51 27-6-2022, 301, , 
9:23:52 27-6-2022, 304, , 
9:23:53 27-6-2022, 308, , 
9:23:54 27-6-2022, 313, 10.40, 166.80
9:23:56 27-6-2022, 318, 10.40, 166.80
9:23:57 27-6-2022, 323, 10.40, 166.80
9:23:58 27-6-2022, 327, 10.40, 166.80
9:23:59 27-6-2022, 330, 10.40, 166.80
9:24:00 27-6-2022, 331, 10.40, 166.80
9:24:02 27-6-2022, 333, 10.40, 166.80
9:24:03 27-6-2022, 335, 10.40, 166.80
9:24:04 27-6-2022, 335, 10.40, 166.80
9:24:05 27-6-2022, 336, 10.40, 166.80
9:24:07 27-6-2022, 336, 10.40, 166.80
9:24:08 27-6-2022, 337, 10.40, 166.80
9:24:09 27-6-2022, 338, 10.40, 166.80
9:24:10 27-6-2022, 339, 10.40, 166.80
9:24:12 27-6-2022, 340, 10.40, 166.80
9:24:13 27-6-2022, 340, 10.40, 166.80
9:24:14 27-6-2022, 340, 10.40, 166.80
9:24:15 27-6-2022, 341, 10.40, 166.80
9:24:16 27-6-2022, 342, 10.40, 166.80
9:24:18 27-6-2022, 344, 10.40, 166.80
9:24:19 27-6-2022, 345, 10.40, 166.80
9:24:20 27-6-2022, 347, 10.40, 166.80
9:24:21 27-6-2022, 348, , 
9:24:23 27-6-2022, 348, , 
9:24:24 27-6-2022, 350, 10.40, 166.80
9:24:25 27-6-2022, 351, 10.40, 166.80
9:24:26 27-6-2022, 352, , 
9:24:28 27-6-2022, 354, , 
9:24:29 27-6-2022, 355, , 
9:24:30 27-6-2022, 356, , 
9:24:31 27-6-2022, 357, , 
9:24:32 27-6-2022, 358, , 
9:24:34 27-6-2022, 359, , 
9:24:35 27-6-2022, 359, , 
9:24:36 27-6-2022, 359, , 
9:24:37 27-6-2022, 360, , 
9:24:39 27-6-2022, 360, , 
9:24:40 27-6-2022, 361, , 
9:24:41 27-6-2022, 362, , 
9:24:42 27-6-2022, 364, , 
9:24:44 27-6-2022, 364, , 
9:24:45 27-6-2022, 365, , 
9:24:46 27-6-2022, 366, , 
9:24:47 27-6-2022, 368, , 
9:24:48 27-6-2022, 370, , 
9:24:50 27-6-2022, 371, , 
9:24:51 27-6-2022, 371, , 
9:24:52 27-6-2022, 372, , 
9:24:53 27-6-2022, 372, , 
9:24:55 27-6-2022, 372, , 
9:24:56 27-6-2022, 371, , 
9:24:57 27-6-2022, 372, , 
9:24:58 27-6-2022, 373, , 
9:24:59 27-6-2022, 373, , 
9:25:01 27-6-2022, 373, , 
9:25:02 27-6-2022, 371, , 
9:25:03 27-6-2022, 370, 10.40, 154.00
9:25:04 27-6-2022, 371, 10.40, 154.00
9:25:06 27-6-2022, 370, 10.40, 154.00
9:25:07 27-6-2022, 371, 10.40, 154.00
9:25:08 27-6-2022, 371, 10.40, 154.00
9:25:09 27-6-2022, 372, 10.40, 154.00
9:25:11 27-6-2022, 372, 10.40, 154.00
9:25:12 27-6-2022, 372, 10.40, 154.00
9:25:13 27-6-2022, 379, 10.40, 154.00
9:25:14 27-6-2022, 382, 10.40, 154.00
9:25:15 27-6-2022, 382, 10.40, 154.00
9:25:17 27-6-2022, 382, 10.40, 154.00
9:25:18 27-6-2022, 380, 10.40, 154.00
9:25:19 27-6-2022, 380, 10.40, 154.00
9:25:20 27-6-2022, 378, 10.40, 154.00
9:25:22 27-6-2022, 377, 10.40, 154.00
9:25:23 27-6-2022, 375, , 
9:25:24 27-6-2022, 373, , 
9:25:25 27-6-2022, 369, , 
9:25:27 27-6-2022, 366, , 
9:25:28 27-6-2022, 364, , 
9:25:29 27-6-2022, 361, , 
9:25:30 27-6-2022, 359, , 
9:25:31 27-6-2022, 355, , 
9:25:33 27-6-2022, 352, , 
