11:26:36 27-6-2022, 137, , 
11:26:37 27-6-2022, 136, , 
11:26:38 27-6-2022, 135, , 
11:26:40 27-6-2022, 135, , 
11:26:41 27-6-2022, 134, , 
11:26:42 27-6-2022, 134, , 
11:26:43 27-6-2022, 146, , 
11:26:44 27-6-2022, 148, , 
11:26:46 27-6-2022, 148, , 
11:26:47 27-6-2022, 145, , 
11:26:48 27-6-2022, 144, , 
11:26:49 27-6-2022, 144, , 
11:26:51 27-6-2022, 144, , 
11:26:52 27-6-2022, 145, , 
11:26:53 27-6-2022, 145, , 
11:26:54 27-6-2022, 146, , 
11:26:56 27-6-2022, 144, -11.80, 151.00
11:26:57 27-6-2022, 144, -11.80, 151.00
11:26:58 27-6-2022, 145, -11.80, 151.00
11:26:59 27-6-2022, 143, -11.80, 151.00
11:27:00 27-6-2022, 139, -11.80, 151.00
11:27:02 27-6-2022, 134, -11.80, 151.00
11:27:03 27-6-2022, 135, , 
11:27:04 27-6-2022, 136, , 
11:27:05 27-6-2022, 137, , 
11:27:07 27-6-2022, 136, , 
11:27:08 27-6-2022, 136, , 
11:27:09 27-6-2022, 133, , 
11:27:10 27-6-2022, 137, , 
11:27:11 27-6-2022, 138, , 
11:27:13 27-6-2022, 135, , 
11:27:14 27-6-2022, 137, , 
11:27:15 27-6-2022, 137, , 
11:27:16 27-6-2022, 133, , 
11:27:18 27-6-2022, 130, , 
11:27:19 27-6-2022, 130, , 
11:27:20 27-6-2022, 129, , 
11:27:21 27-6-2022, 129, , 
11:27:23 27-6-2022, 135, , 
11:27:24 27-6-2022, 142, , 
11:27:25 27-6-2022, 140, , 
11:27:26 27-6-2022, 141, , 
11:27:27 27-6-2022, 141, , 
11:27:29 27-6-2022, 142, , 
11:27:30 27-6-2022, 142, , 
11:27:31 27-6-2022, 280, , 
11:27:32 27-6-2022, 264, , 
11:27:34 27-6-2022, 137, , 
11:27:35 27-6-2022, 134, , 
11:27:36 27-6-2022, 138, , 
11:27:37 27-6-2022, 143, , 
11:27:39 27-6-2022, 147, , 
11:27:40 27-6-2022, 138, , 
11:27:41 27-6-2022, 137, , 
11:27:42 27-6-2022, 133, , 
11:27:43 27-6-2022, 136, , 
11:27:45 27-6-2022, 135, , 
11:27:46 27-6-2022, 136, , 
11:27:47 27-6-2022, 136, , 
11:27:48 27-6-2022, 135, , 
11:27:50 27-6-2022, 136, , 
11:27:51 27-6-2022, 137, , 
11:27:52 27-6-2022, 136, , 
11:27:53 27-6-2022, 135, , 
11:27:55 27-6-2022, 135, , 
11:27:56 27-6-2022, 135, , 
11:27:57 27-6-2022, 136, , 
11:27:58 27-6-2022, 136, , 
11:27:59 27-6-2022, 135, , 
11:28:01 27-6-2022, 136, , 
11:28:02 27-6-2022, 132, -11.70, 150.00
11:28:03 27-6-2022, 128, -11.70, 150.00
11:28:04 27-6-2022, 130, -11.70, 150.00
11:28:06 27-6-2022, 131, -11.70, 150.00
11:28:07 27-6-2022, 129, -11.70, 150.00
11:28:08 27-6-2022, 126, -11.70, 150.00
11:28:09 27-6-2022, 128, , 
11:28:11 27-6-2022, 126, , 
11:28:12 27-6-2022, 128, , 
11:28:13 27-6-2022, 129, , 
11:28:14 27-6-2022, 131, , 
11:28:15 27-6-2022, 130, , 
11:28:17 27-6-2022, 129, , 
11:28:18 27-6-2022, 131, , 
11:28:19 27-6-2022, 131, , 
11:28:20 27-6-2022, 130, , 
11:28:22 27-6-2022, 130, , 
11:28:23 27-6-2022, 130, , 
11:28:24 27-6-2022, 129, , 
11:28:25 27-6-2022, 130, , 
11:28:27 27-6-2022, 129, , 
11:28:28 27-6-2022, 131, , 
11:28:29 27-6-2022, 133, , 
11:28:30 27-6-2022, 133, , 
11:28:31 27-6-2022, 129, , 
11:28:33 27-6-2022, 128, , 
11:28:34 27-6-2022, 124, , 
11:28:35 27-6-2022, 128, , 
11:28:36 27-6-2022, 127, , 
11:28:38 27-6-2022, 133, , 
11:28:39 27-6-2022, 132, , 
11:28:40 27-6-2022, 128, , 
11:28:41 27-6-2022, 127, , 
11:28:42 27-6-2022, 134, , 
11:28:44 27-6-2022, 91, , 
11:28:45 27-6-2022, 44, , 
