0:05:03 18-6-2022, 229, 177
0:05:04 18-6-2022, 229, 177
0:05:06 18-6-2022, 229, 178
0:05:07 18-6-2022, 229, 178
0:05:08 18-6-2022, 229, 178
0:05:09 18-6-2022, 230, 179
0:05:10 18-6-2022, 230, 178
0:05:12 18-6-2022, 229, 178
0:05:13 18-6-2022, 230, 180
0:05:14 18-6-2022, 230, 180
0:05:15 18-6-2022, 229, 180
0:05:16 18-6-2022, 229, 180
0:05:18 18-6-2022, 229, 179
0:05:19 18-6-2022, 229, 180
0:05:20 18-6-2022, 230, 180
0:05:21 18-6-2022, 230, 180
0:05:23 18-6-2022, 230, 180
0:05:24 18-6-2022, 229, 181
0:05:25 18-6-2022, 229, 180
0:05:26 18-6-2022, 229, 181
0:05:27 18-6-2022, 229, 181
0:05:29 18-6-2022, 229, 181
0:05:30 18-6-2022, 230, 182
0:05:31 18-6-2022, 230, 183
0:05:32 18-6-2022, 230, 182
0:05:34 18-6-2022, 229, 183
0:05:35 18-6-2022, 229, 183
0:05:36 18-6-2022, 229, 182
0:05:37 18-6-2022, 229, 183
0:05:38 18-6-2022, 229, 185
0:05:40 18-6-2022, 230, 184
0:05:41 18-6-2022, 230, 184
0:05:42 18-6-2022, 230, 184
0:05:43 18-6-2022, 218, 185
0:05:44 18-6-2022, 226, 184
0:05:46 18-6-2022, 166, 184
0:05:47 18-6-2022, 227, 185
0:05:48 18-6-2022, 228, 186
